timestamp,open,high,low,close,volume
2023-05-17 17:50:43.100032,1800.7616967638949,1803.1790418056135,1800.7616967638949,1801.9692473700482,976.0
2023-05-17 18:50:43.100032,1801.9603354216692,1802.9371939803243,1800.3380478524698,1801.6511763324897,986.0
2023-05-17 19:50:43.100032,1802.7175948365723,1806.73858409834,1802.7175948365723,1804.16691387631,987.0
2023-05-17 20:50:43.100032,1808.0934052548998,1813.226181187268,1808.0934052548998,1809.8518686338246,1026.0
2023-05-17 21:50:43.100032,1808.8278884598556,1810.8659313051398,1808.8278884598556,1809.1854107131169,1014.0
2023-05-17 22:50:43.100032,1808.4162096075743,1809.7291469061722,1808.255135432745,1808.5192575918834,990.0
2023-05-17 23:50:43.100032,1814.0538555763628,1816.4948126653817,1812.0547037384138,1814.4217943611186,1006.0
2023-05-18 00:50:43.100032,1820.428625789852,1820.428625789852,1816.8228858740442,1817.3905632507538,959.0
2023-05-18 01:50:43.100032,1815.9442099817952,1817.094808202005,1815.241604746087,1815.86650506247,935.0
2023-05-18 02:50:43.100032,1819.7646271642757,1819.7646271642757,1816.0482618124468,1818.0198006381352,980.0
2023-05-18 03:50:43.100032,1820.5714718447289,1820.5714718447289,1815.036795384674,1816.5172188147158,1003.0
2023-05-18 04:50:43.100032,1814.148001950002,1815.6063839150843,1812.6066615917632,1815.0074860310622,974.0
2023-05-18 05:50:43.100032,1816.337462087048,1816.525620937623,1814.363487829933,1816.067622937981,982.0
2023-05-18 06:50:43.100032,1810.7906920500445,1810.8658111447894,1806.9845524237073,1809.3125315342484,1021.0
2023-05-18 07:50:43.100032,1803.4818814300618,1803.829963522654,1803.0921310625101,1803.2617720700277,946.0
2023-05-18 08:50:43.100032,1800.9159501168945,1803.6447719904297,1800.1718264932485,1801.4151412019582,1040.0
2023-05-18 09:50:43.100032,1802.163105180674,1802.163105180674,1796.7370590643454,1797.9495619232703,1029.0
2023-05-18 10:50:43.100032,1801.4159754987425,1801.4159754987425,1798.4338765792625,1799.259835793228,1021.0
2023-05-18 11:50:43.100032,1792.3998699681715,1796.5461523730387,1792.3998699681715,1796.1748670133122,1029.0
2023-05-18 12:50:43.100032,1793.719051458607,1793.719051458607,1789.576832433029,1791.2876565623878,1028.0
2023-05-18 13:50:43.100032,1799.6011915291506,1799.6011915291506,1796.093950744522,1796.7258206077677,981.0
2023-05-18 14:50:43.100032,1798.2412540954635,1798.2412540954635,1793.4484876497625,1796.0942879872694,1024.0
2023-05-18 15:50:43.100032,1797.8650998661801,1798.9106407749437,1795.6475809299975,1796.516521083858,1022.0
2023-05-18 16:50:43.100032,1794.362451572703,1794.362451572703,1789.410452354754,1791.583789797032,988.0
2023-05-18 17:50:43.100032,1791.3929463238085,1791.4898499507326,1787.2605645002932,1789.813209135345,981.0
2023-05-18 18:50:43.100032,1791.4254851822504,1793.4294430438472,1788.8615619624165,1790.3893445970043,998.0
2023-05-18 19:50:43.100032,1786.6909206218045,1786.7515727152531,1783.8084389455582,1786.451267646689,972.0
2023-05-18 20:50:43.100032,1786.0568930323548,1789.2655034003778,1785.61076913672,1787.972892836618,1025.0
2023-05-18 21:50:43.100032,1783.5532213936597,1787.977662392325,1782.4718066176108,1786.00492257344,999.0
2023-05-18 22:50:43.100032,1786.5216329487694,1786.5216329487694,1784.3422590825182,1785.1417987481084,971.0
2023-05-18 23:50:43.100032,1784.5195277611695,1786.332846946501,1782.000412942717,1783.1731360038295,964.0
2023-05-19 00:50:43.100032,1789.8937847540235,1790.9111568247476,1787.956825527814,1789.9702405002693,1029.0
2023-05-19 01:50:43.100032,1788.5674056072166,1790.6005354342924,1788.5674056072166,1790.100923033316,994.0
2023-05-19 02:50:43.100032,1784.477972407122,1790.3548065380712,1784.477972407122,1786.4967476920385,1003.0
2023-05-19 03:50:43.100032,1788.9688811930937,1789.7693096908035,1788.9688811930937,1789.617066814119,990.0
2023-05-19 04:50:43.100032,1786.684392470404,1786.684392470404,1784.4713869379957,1785.431246111336,985.0
2023-05-19 05:50:43.100032,1790.3544254098194,1790.3544254098194,1785.954524473603,1786.3558517394242,996.0
2023-05-19 06:50:43.100032,1779.5025444781857,1780.0277885432417,1778.3095801148236,1779.546163474234,988.0
2023-05-19 07:50:43.100032,1775.513558843224,1775.513558843224,1774.5431382598463,1775.002791064675,992.0
2023-05-19 08:50:43.100032,1777.878907577874,1777.9949608263598,1775.620911643666,1775.8793662046376,1006.0
2023-05-19 09:50:43.100032,1778.5685039555824,1780.317624291832,1775.3349655879708,1778.6820184822216,966.0
2023-05-19 10:50:43.100032,1780.125856660082,1780.9606158195425,1778.614840511728,1779.4696803951492,998.0
2023-05-19 11:50:43.100032,1780.6985602175687,1780.6985602175687,1779.201822502402,1779.2360574762683,994.0
2023-05-19 12:50:43.100032,1780.3025175647915,1780.3025175647915,1777.577048214844,1778.3427363125736,991.0
2023-05-19 13:50:43.100032,1773.3651844671647,1774.5570454942767,1772.391782044538,1773.2691840342636,1038.0
2023-05-19 14:50:43.100032,1770.0440695835107,1771.2504998251727,1770.0440695835107,1770.895146438967,1039.0
2023-05-19 15:50:43.100032,1769.802494163499,1772.857975901637,1767.2288550421308,1769.4413470941936,984.0
2023-05-19 16:50:43.100032,1770.3537212899887,1774.2271792596102,1770.3537212899887,1773.3636636622086,1050.0
2023-05-19 17:50:43.100032,1775.2815278944731,1776.203610395757,1774.329306919622,1774.760270064051,1061.0
2023-05-19 18:50:43.100032,1770.223458746648,1770.223458746648,1766.6739664896288,1768.6902030526123,953.0
2023-05-19 19:50:43.100032,1773.019882132403,1773.019882132403,1768.7055076622141,1770.0139754964887,1051.0
2023-05-19 20:50:43.100032,1770.4637125520596,1770.4637125520596,1766.6952124681463,1768.8281722439713,974.0
2023-05-19 21:50:43.100032,1762.0785257153611,1766.6147924385132,1762.0785257153611,1766.611727480452,962.0
2023-05-19 22:50:43.100032,1771.4131127521566,1771.4131127521566,1767.1892138595463,1768.9511252463997,1013.0
2023-05-19 23:50:43.100032,1775.380311133129,1775.380311133129,1772.1980846748895,1772.7797331217855,982.0
2023-05-20 00:50:43.100032,1774.6270465614255,1777.895072802653,1774.2500941135352,1776.2623364287306,1029.0
2023-05-20 01:50:43.100032,1772.7503485700133,1773.5677703378628,1772.7503485700133,1773.4608332822575,1017.0
2023-05-20 02:50:43.100032,1775.0924743850942,1775.0924743850942,1771.2294715216735,1772.5416655703423,1027.0
2023-05-20 03:50:43.100032,1773.992350690063,1774.3763384795932,1771.052958930384,1773.8937916564998,1001.0
2023-05-20 04:50:43.100032,1776.4915733954476,1778.0500442322802,1776.4915733954476,1777.5359418371334,1008.0
2023-05-20 05:50:43.100032,1774.6762538770604,1780.6061748933585,1774.6762538770604,1776.0108511942224,992.0
2023-05-20 06:50:43.100032,1780.2068470040144,1780.2068470040144,1774.758568628158,1775.529052928204,983.0
2023-05-20 07:50:43.100032,1773.177143683727,1773.5184142912685,1770.1781063655176,1771.781905692681,1028.0
2023-05-20 08:50:43.100032,1767.2324096696443,1769.8167842007786,1767.2324096696443,1767.7249013211865,1072.0
2023-05-20 09:50:43.100032,1773.3067232435967,1773.3067232435967,1770.7753793058116,1770.776949783496,1029.0
2023-05-20 10:50:43.100032,1775.6040034635867,1776.919041492056,1774.1662711002841,1775.7642346725834,979.0
2023-05-20 11:50:43.100032,1777.8371504099111,1778.6419946469,1771.7960078201784,1775.6860668196737,961.0
2023-05-20 12:50:43.100032,1780.4657620291089,1783.3319820993736,1778.6406082237027,1779.4314987451455,1059.0
2023-05-20 13:50:43.100032,1780.2939719903156,1782.1138858084078,1779.3365653207732,1780.8970581573956,957.0
2023-05-20 14:50:43.100032,1779.6649926335263,1780.8627883362185,1777.0193081343625,1778.7786250884021,1035.0
2023-05-20 15:50:43.100032,1781.2018489993604,1781.2018489993604,1779.3939279819117,1780.2427907761976,1031.0
2023-05-20 16:50:43.100032,1787.3361558097222,1788.7570961451027,1783.9583962745903,1785.905960634321,990.0
2023-05-20 17:50:43.100032,1788.8648669380484,1788.8648669380484,1785.2900291583087,1785.9565880743878,1047.0
2023-05-20 18:50:43.100032,1795.6962992271306,1795.6962992271306,1791.2221316638656,1791.7332772978962,950.0
2023-05-20 19:50:43.100032,1783.281187125421,1783.4959756382673,1779.773948358422,1782.548304919277,967.0
2023-05-20 20:50:43.100032,1782.2523663385707,1786.404766351494,1782.2523663385707,1785.659433394069,996.0
2023-05-20 21:50:43.100032,1787.7147719121488,1787.7147719121488,1783.4041370394143,1786.1489392567846,1003.0
2023-05-20 22:50:43.100032,1784.794111572303,1786.135122278638,1782.430309517577,1785.2596322893332,982.0
2023-05-20 23:50:43.100032,1782.7457361655613,1788.3023590927548,1782.7457361655613,1785.7658636332724,996.0
2023-05-21 00:50:43.100032,1780.0878148217537,1781.5513710934904,1778.574030499612,1778.8591656273468,1001.0
2023-05-21 01:50:43.100032,1779.0369941570386,1779.0369941570386,1776.771591425633,1778.2556232516547,999.0
2023-05-21 02:50:43.100032,1778.2704876689893,1782.7469941088254,1778.2704876689893,1779.7041133093169,1001.0
2023-05-21 03:50:43.100032,1783.0337761292394,1789.0022637564982,1783.0337761292394,1785.1508297087412,999.0
2023-05-21 04:50:43.100032,1785.9691678981274,1785.9691678981274,1780.4914859319895,1783.4797464120663,1027.0
2023-05-21 05:50:43.100032,1781.6776342531264,1781.9443917480276,1780.5268027143916,1780.7762815342414,1017.0
2023-05-21 06:50:43.100032,1777.7607647066197,1779.2801353637617,1777.7607647066197,1779.1680517163313,989.0
2023-05-21 07:50:43.100032,1783.7876518624637,1783.7876518624637,1780.6951487769018,1782.6065954352268,1000.0
2023-05-21 08:50:43.100032,1783.207782322377,1785.392705234629,1781.4330199526885,1783.957435455005,1012.0
2023-05-21 09:50:43.100032,1783.2174221435025,1783.41384830705,1781.4549379146258,1782.2465128533577,986.0
2023-05-21 10:50:43.100032,1784.815803941611,1787.2497183587923,1783.3249890757197,1784.2554070225058,1024.0
2023-05-21 11:50:43.100032,1780.2033408853847,1788.7369717258252,1780.2033408853847,1784.780332048759,1033.0
2023-05-21 12:50:43.100032,1788.6138139144198,1788.6138139144198,1786.677267488851,1788.4201535646603,991.0
2023-05-21 13:50:43.100032,1785.7919047947212,1787.8225127775593,1785.7919047947212,1786.0893838919944,1085.0
2023-05-21 14:50:43.100032,1783.7762502148244,1787.758427985562,1783.7762502148244,1785.097800417979,1033.0
2023-05-21 15:50:43.100032,1781.6219649628251,1785.8925629167531,1781.6219649628251,1783.8768251478846,1017.0
2023-05-21 16:50:43.100032,1778.4539473612203,1779.5162513728174,1778.4539473612203,1778.8408737784616,1029.0
2023-05-21 17:50:43.100032,1779.4447877021043,1780.793548023333,1778.3922452745699,1780.0726858765884,1061.0
2023-05-21 18:50:43.100032,1782.3407113814733,1783.7814683847444,1780.1915018078416,1781.180432398868,1059.0
2023-05-21 19:50:43.100032,1781.1181916890766,1781.392420485132,1779.7540054843616,1781.376777240979,987.0
2023-05-21 20:50:43.100032,1780.8770031256408,1783.850159272022,1779.4434518198373,1780.7192601520974,985.0
2023-05-21 21:50:43.100032,1776.444210155063,1776.444210155063,1773.4475549901044,1775.8632095239223,1036.0
2023-05-21 22:50:43.100032,1773.7240319519715,1777.0074617403284,1773.0762837078346,1774.5472665473296,963.0
2023-05-21 23:50:43.100032,1771.7416538621314,1775.648962092996,1770.4093231981763,1773.5086990904003,1015.0
2023-05-22 00:50:43.100032,1774.7620127420137,1774.7620127420137,1769.884010671684,1770.8423648538317,963.0
2023-05-22 01:50:43.100032,1770.3106815130072,1770.7920570553033,1768.9703276501614,1770.4482698069644,1009.0
2023-05-22 02:50:43.100032,1771.684618444941,1773.097946712416,1769.6100386494593,1772.0567471346408,989.0
2023-05-22 03:50:43.100032,1781.4465838764534,1781.4465838764534,1777.2473344568646,1778.9321131097101,1025.0
2023-05-22 04:50:43.100032,1783.0898927847015,1783.0898927847015,1779.630853757366,1779.7313099444282,987.0
2023-05-22 05:50:43.100032,1783.400902408046,1783.400902408046,1779.1580816260407,1780.8263608127347,1014.0
2023-05-22 06:50:43.100032,1780.0442106456221,1782.7278160791363,1777.7485237609726,1780.7392950787323,1022.0
2023-05-22 07:50:43.100032,1774.712228607865,1774.712228607865,1772.6749061136165,1774.0961286969762,1037.0
2023-05-22 08:50:43.100032,1775.2165428205292,1775.2165428205292,1773.4471791682117,1774.17946393947,961.0
2023-05-22 09:50:43.100032,1778.5400634346777,1778.5400634346777,1772.6399601091039,1774.5706434072467,1025.0
2023-05-22 10:50:43.100032,1784.262438354099,1784.262438354099,1782.5569678046472,1783.5129501065298,1004.0
2023-05-22 11:50:43.100032,1783.833616674357,1785.8510833866794,1782.4953899076797,1783.0052171427608,1011.0
2023-05-22 12:50:43.100032,1782.451612747862,1784.697203799887,1782.451612747862,1784.2592794442758,990.0
2023-05-22 13:50:43.100032,1782.0740076087543,1784.3167141255608,1782.0740076087543,1784.3138366118933,1017.0
2023-05-22 14:50:43.100032,1782.7374096613175,1782.7374096613175,1778.6713800675477,1780.3261538060417,1015.0
2023-05-22 15:50:43.100032,1785.1955908203226,1786.0831797220317,1784.147047671083,1784.5784513338622,914.0
2023-05-22 16:50:43.100032,1788.2424617209836,1788.7083274163665,1786.5475492458042,1787.4429726931996,913.0
2023-05-22 17:50:43.100032,1792.37432372401,1792.37432372401,1790.2333051129133,1790.452096039686,1025.0
2023-05-22 18:50:43.100032,1788.9007481815029,1789.4429225247638,1785.9240640389135,1787.3773550509702,1018.0
2023-05-22 19:50:43.100032,1793.872159927256,1794.195139090965,1789.3507280759204,1792.5782905873066,1007.0
2023-05-22 20:50:43.100032,1788.8751050012406,1788.8751050012406,1787.4902028416313,1787.7382388302806,1022.0
2023-05-22 21:50:43.100032,1790.265012753079,1792.4313600114804,1785.968054011126,1790.0167571713177,977.0
2023-05-22 22:50:43.100032,1798.4316573875722,1798.5054922594807,1796.3793381598566,1798.0556607550748,1002.0
2023-05-22 23:50:43.100032,1796.32056650446,1796.32056650446,1794.6566386695845,1794.6765665851854,1032.0
2023-05-23 00:50:43.100032,1791.1419536171984,1795.9810086276157,1791.1419536171984,1792.8243481725258,1007.0
2023-05-23 01:50:43.100032,1791.4772434095569,1796.0753519265766,1791.4772434095569,1793.3610257051776,1000.0
2023-05-23 02:50:43.100032,1791.8816512468952,1792.7548197278536,1791.404225665123,1791.735271927979,1037.0
2023-05-23 03:50:43.100032,1786.6321566169881,1787.787715549068,1783.3843478924452,1786.365750601512,980.0
2023-05-23 04:50:43.100032,1788.0838514680836,1788.5077285149819,1785.9593734106759,1786.7893945029741,978.0
2023-05-23 05:50:43.100032,1782.7791084631042,1783.4692499189425,1782.7112075889477,1783.1755070097552,1040.0
2023-05-23 06:50:43.100032,1783.6551907115986,1785.1947974450013,1783.6551907115986,1785.0437994587382,955.0
2023-05-23 07:50:43.100032,1783.014872245944,1784.5951790211188,1778.862534738874,1781.942575842273,1002.0
2023-05-23 08:50:43.100032,1790.0609325614614,1790.0609325614614,1786.1468229163756,1787.653690848289,1041.0
2023-05-23 09:50:43.100032,1785.6856127942906,1786.0827589236912,1783.2685112459953,1785.034006301365,957.0
2023-05-23 10:50:43.100032,1781.4690268480856,1785.6161097019258,1781.4690268480856,1784.0629923843749,1037.0
2023-05-23 11:50:43.100032,1787.6392419851072,1788.2958054228905,1785.359757618096,1787.1467927541903,1054.0
2023-05-23 12:50:43.100032,1779.4874956885092,1783.1595340101667,1779.4874956885092,1782.931017221047,974.0
2023-05-23 13:50:43.100032,1783.8473913713008,1783.9811217208585,1783.2583250851144,1783.9206756330927,979.0
2023-05-23 14:50:43.100032,1785.1743063466029,1790.1603423610086,1785.1743063466029,1788.769323001232,1019.0
2023-05-23 15:50:43.100032,1782.4390283102016,1784.5898087476828,1779.4665001516514,1783.2060357640771,980.0
2023-05-23 16:50:43.100032,1784.9547713820955,1786.127210391499,1783.6794124834632,1784.0430331621055,1012.0
2023-05-23 17:50:43.100032,1784.6395283779977,1786.132854611208,1782.8816220463718,1785.149064347088,926.0
2023-05-23 18:50:43.100032,1790.1754596885132,1790.1754596885132,1785.9910601934168,1788.1213917539721,1028.0
2023-05-23 19:50:43.100032,1784.2723995786082,1784.6776297453746,1782.8775093922197,1783.8816022520566,995.0
2023-05-23 20:50:43.100032,1777.3553106715488,1780.3887386997185,1776.4066783970381,1779.3546676046165,982.0
2023-05-23 21:50:43.100032,1782.9956491508383,1782.9956491508383,1777.520377235681,1781.3912059522402,956.0
2023-05-23 22:50:43.100032,1783.8565134771916,1783.8565134771916,1779.3542876796619,1782.6278658956517,983.0
2023-05-23 23:50:43.100032,1785.971638661163,1785.971638661163,1780.617598372158,1783.699521745375,1020.0
